"","GRP_NUM","Group_Name","GRP_ID","Point","X_2","Y_2"
"2654",3,"Lauderdale-Colbert","LC",1622,-88.0000905906,34.6693186238
"2655",3,"Lauderdale-Colbert","LC",1623,-87.9971310279,34.6691156137
"2656",3,"Lauderdale-Colbert","LC",1624,-87.9704956643,34.66728515
"2657",3,"Lauderdale-Colbert","LC",1625,-87.9675362575,34.6670813903
"2658",3,"Lauderdale-Colbert","LC",1626,-87.9645768662,34.6668775558
"2659",3,"Lauderdale-Colbert","LC",1627,-87.9616174906,34.6666736462
"2660",3,"Lauderdale-Colbert","LC",1628,-87.9586581306,34.6664696617
"2661",3,"Lauderdale-Colbert","LC",1629,-87.9556987862,34.6662656023
"2662",3,"Lauderdale-Colbert","LC",163,-88.1698386593,34.9932479153
"2663",3,"Lauderdale-Colbert","LC",1630,-87.9527394575,34.6660614679
"2664",3,"Lauderdale-Colbert","LC",1631,-87.9497801444,34.6658572586
"2665",3,"Lauderdale-Colbert","LC",1632,-87.946820847,34.6656529743
"2666",3,"Lauderdale-Colbert","LC",1633,-87.9438615652,34.6654486151
"2667",3,"Lauderdale-Colbert","LC",1634,-87.9409022991,34.6652441809
"2668",3,"Lauderdale-Colbert","LC",1635,-87.9379430487,34.6650396718
"2669",3,"Lauderdale-Colbert","LC",1636,-87.9349838139,34.6648350877
"2670",3,"Lauderdale-Colbert","LC",1637,-87.9320245948,34.6646304287
"2671",3,"Lauderdale-Colbert","LC",1638,-87.9290653914,34.6644256948
"2672",3,"Lauderdale-Colbert","LC",1639,-88.0506536955,34.6703527538
"2673",3,"Lauderdale-Colbert","LC",164,-88.1520040569,34.9920549125
"2674",3,"Lauderdale-Colbert","LC",1640,-88.0476939607,34.6701510238
"2675",3,"Lauderdale-Colbert","LC",1641,-88.0447342413,34.6699492189
"2676",3,"Lauderdale-Colbert","LC",1642,-88.0417745374,34.669747339
"2677",3,"Lauderdale-Colbert","LC",1643,-88.038814849,34.6695453841
"2678",3,"Lauderdale-Colbert","LC",1644,-88.035855176,34.6693433543
"2679",3,"Lauderdale-Colbert","LC",1645,-88.0328955186,34.6691412495
"2680",3,"Lauderdale-Colbert","LC",1646,-88.0299358766,34.6689390697
"2681",3,"Lauderdale-Colbert","LC",1647,-88.0151378993,34.6679270465
"2682",3,"Lauderdale-Colbert","LC",1648,-88.0121783504,34.667724417
"2683",3,"Lauderdale-Colbert","LC",1649,-88.009218817,34.6675217125
"2684",3,"Lauderdale-Colbert","LC",165,-88.1371423114,34.9910586738
"2685",3,"Lauderdale-Colbert","LC",1650,-88.0062592991,34.6673189331
"2686",3,"Lauderdale-Colbert","LC",1651,-88.0032997968,34.6671160787
"2687",3,"Lauderdale-Colbert","LC",1652,-88.0003403101,34.6669131494
"2688",3,"Lauderdale-Colbert","LC",1653,-87.9973808389,34.6667101451
"2689",3,"Lauderdale-Colbert","LC",1654,-87.9707462989,34.6648797335
"2690",3,"Lauderdale-Colbert","LC",1655,-87.9677869835,34.6646759797
"2691",3,"Lauderdale-Colbert","LC",1656,-87.9648276837,34.6644721509
"2692",3,"Lauderdale-Colbert","LC",1657,-87.9618683996,34.6642682472
"2693",3,"Lauderdale-Colbert","LC",1658,-87.9589091311,34.6640642685
"2694",3,"Lauderdale-Colbert","LC",1659,-87.9559498782,34.6638602149
"2695",3,"Lauderdale-Colbert","LC",166,-88.1341700085,34.9908592003
"2696",3,"Lauderdale-Colbert","LC",1660,-87.952990641,34.6636560863
"2697",3,"Lauderdale-Colbert","LC",1661,-87.9500314194,34.6634518828
"2698",3,"Lauderdale-Colbert","LC",1662,-87.9470722135,34.6632476044
"2699",3,"Lauderdale-Colbert","LC",1663,-87.9441130232,34.6630432509
"2700",3,"Lauderdale-Colbert","LC",1664,-87.9322764186,34.6622250879
"2701",3,"Lauderdale-Colbert","LC",1665,-88.0509018437,34.6679471744
"2702",3,"Lauderdale-Colbert","LC",1666,-88.0479422004,34.6677454502
"2703",3,"Lauderdale-Colbert","LC",1667,-88.0449825725,34.667543651
"2704",3,"Lauderdale-Colbert","LC",1668,-88.0420229602,34.6673417768
"2705",3,"Lauderdale-Colbert","LC",1669,-88.0390633632,34.6671398277
"2706",3,"Lauderdale-Colbert","LC",167,-88.131197721,34.9906596516
"2707",3,"Lauderdale-Colbert","LC",1670,-88.0361037818,34.6669378036
"2708",3,"Lauderdale-Colbert","LC",1671,-88.0331442159,34.6667357046
"2709",3,"Lauderdale-Colbert","LC",1672,-88.0301846654,34.6665335306
"2710",3,"Lauderdale-Colbert","LC",1673,-88.0153871457,34.6655215363
"2711",3,"Lauderdale-Colbert","LC",1674,-88.0124276883,34.6653189125
"2712",3,"Lauderdale-Colbert","LC",1675,-88.0094682464,34.6651162138
"2713",3,"Lauderdale-Colbert","LC",1676,-88.0065088201,34.6649134402
"2714",3,"Lauderdale-Colbert","LC",1677,-88.0035494093,34.6647105916
"2715",3,"Lauderdale-Colbert","LC",1678,-88.000590014,34.664507668
"2716",3,"Lauderdale-Colbert","LC",1679,-87.9976306343,34.6643046695
"2717",3,"Lauderdale-Colbert","LC",168,-88.128225449,34.9904600275
"2718",3,"Lauderdale-Colbert","LC",1680,-87.9709969178,34.6624743101
"2719",3,"Lauderdale-Colbert","LC",1681,-87.9680376939,34.6622705621
"2720",3,"Lauderdale-Colbert","LC",1682,-87.9650784856,34.6620667391
"2721",3,"Lauderdale-Colbert","LC",1683,-87.962119293,34.6618628412
"2722",3,"Lauderdale-Colbert","LC",1684,-87.959160116,34.6616588684
"2723",3,"Lauderdale-Colbert","LC",1685,-87.9562009546,34.6614548206
"2724",3,"Lauderdale-Colbert","LC",1686,-87.9532418088,34.6612506978
"2725",3,"Lauderdale-Colbert","LC",1687,-87.9502826787,34.6610465001
"2726",3,"Lauderdale-Colbert","LC",1688,-87.9473235642,34.6608422275
"2727",3,"Lauderdale-Colbert","LC",1689,-88.0511499764,34.6655415882
"2728",3,"Lauderdale-Colbert","LC",169,-88.1252531924,34.9902603282
"2729",3,"Lauderdale-Colbert","LC",1690,-88.0481904246,34.6653398697
"2730",3,"Lauderdale-Colbert","LC",1691,-88.0452308883,34.6651380762
"2731",3,"Lauderdale-Colbert","LC",1692,-88.0422713674,34.6649362078
"2732",3,"Lauderdale-Colbert","LC",1693,-88.0393118621,34.6647342645
"2733",3,"Lauderdale-Colbert","LC",1694,-88.0363523721,34.6645322462
"2734",3,"Lauderdale-Colbert","LC",1695,-88.018595758,34.6633185622
"2735",3,"Lauderdale-Colbert","LC",1696,-88.0156363766,34.6631160192
"2736",3,"Lauderdale-Colbert","LC",1697,-88.0126770107,34.6629134012
"2737",3,"Lauderdale-Colbert","LC",1698,-88.0097176603,34.6627107083
"2738",3,"Lauderdale-Colbert","LC",1699,-88.0067583255,34.6625079404
"2739",3,"Lauderdale-Colbert","LC",170,-88.1222809513,34.9900605537
"2740",3,"Lauderdale-Colbert","LC",1700,-88.0037990062,34.6623050976
"2741",3,"Lauderdale-Colbert","LC",1701,-88.0008397024,34.6621021798
"2742",3,"Lauderdale-Colbert","LC",1702,-87.9978804142,34.6618991871
"2743",3,"Lauderdale-Colbert","LC",1703,-87.9949211416,34.6616961194
"2744",3,"Lauderdale-Colbert","LC",1704,-87.9919618845,34.6614929768
"2745",3,"Lauderdale-Colbert","LC",1705,-87.989002643,34.6612897592
"2746",3,"Lauderdale-Colbert","LC",1706,-87.986043417,34.6610864667
"2747",3,"Lauderdale-Colbert","LC",1707,-87.9830842067,34.6608830992
"2748",3,"Lauderdale-Colbert","LC",1708,-87.9801250119,34.6606796568
"2749",3,"Lauderdale-Colbert","LC",1709,-87.9771658327,34.6604761394
"2750",3,"Lauderdale-Colbert","LC",171,-88.1193087256,34.9898607039
"2751",3,"Lauderdale-Colbert","LC",1710,-87.9742066691,34.6602725471
"2752",3,"Lauderdale-Colbert","LC",1711,-87.9712475211,34.6600688799
"2753",3,"Lauderdale-Colbert","LC",1712,-87.9682883887,34.6598651377
"2754",3,"Lauderdale-Colbert","LC",1713,-87.9653292719,34.6596613205
"2755",3,"Lauderdale-Colbert","LC",1714,-87.9623701707,34.6594574284
"2756",3,"Lauderdale-Colbert","LC",1715,-87.9594110852,34.6592534614
"2757",3,"Lauderdale-Colbert","LC",1716,-87.9564520153,34.6590494194
"2758",3,"Lauderdale-Colbert","LC",1717,-87.953492961,34.6588453025
"2759",3,"Lauderdale-Colbert","LC",1718,-87.9505339224,34.6586411106
"2760",3,"Lauderdale-Colbert","LC",1719,-87.9475748994,34.6584368438
"2761",3,"Lauderdale-Colbert","LC",172,-88.1163365154,34.9896607789
"2762",3,"Lauderdale-Colbert","LC",1720,-88.0484386334,34.6629342823
"2763",3,"Lauderdale-Colbert","LC",1721,-88.0454791886,34.6627324946
"2764",3,"Lauderdale-Colbert","LC",1722,-88.0425197593,34.662530632
"2765",3,"Lauderdale-Colbert","LC",1723,-88.0395603454,34.6623286944
"2766",3,"Lauderdale-Colbert","LC",1724,-88.036600947,34.6621266818
"2767",3,"Lauderdale-Colbert","LC",1725,-88.0247635082,34.661317882
"2768",3,"Lauderdale-Colbert","LC",1726,-88.0218041873,34.6611154947
"2769",3,"Lauderdale-Colbert","LC",1727,-88.0188448819,34.6609130324
"2770",3,"Lauderdale-Colbert","LC",1728,-88.015885592,34.6607104952
"2771",3,"Lauderdale-Colbert","LC",1729,-88.0129263176,34.660507883
"2772",3,"Lauderdale-Colbert","LC",173,-88.1133643206,34.9894607785
"2773",3,"Lauderdale-Colbert","LC",1730,-88.0099670587,34.6603051959
"2774",3,"Lauderdale-Colbert","LC",1731,-88.0070078153,34.6601024338
"2775",3,"Lauderdale-Colbert","LC",1732,-88.0040485875,34.6598995967
"2776",3,"Lauderdale-Colbert","LC",1733,-88.0010893753,34.6596966847
"2777",3,"Lauderdale-Colbert","LC",1734,-87.9981301786,34.6594936978
"2778",3,"Lauderdale-Colbert","LC",1735,-87.9951709974,34.6592906359
"2779",3,"Lauderdale-Colbert","LC",1736,-87.9922118318,34.6590874991
"2780",3,"Lauderdale-Colbert","LC",1737,-87.9892526818,34.6588842873
"2781",3,"Lauderdale-Colbert","LC",1738,-87.9862935473,34.6586810006
"2782",3,"Lauderdale-Colbert","LC",1739,-87.9833344284,34.6584776389
"2783",3,"Lauderdale-Colbert","LC",174,-88.1730565169,34.991041466
"2784",3,"Lauderdale-Colbert","LC",1740,-87.9803753251,34.6582742023
"2785",3,"Lauderdale-Colbert","LC",1741,-87.9774162374,34.6580706907
"2786",3,"Lauderdale-Colbert","LC",1742,-87.9744571653,34.6578671042
"2787",3,"Lauderdale-Colbert","LC",1743,-87.9714981088,34.6576634427
"2788",3,"Lauderdale-Colbert","LC",1744,-87.9685390679,34.6574597063
"2789",3,"Lauderdale-Colbert","LC",1745,-87.9655800426,34.657255895
"2790",3,"Lauderdale-Colbert","LC",1746,-87.9626210329,34.6570520087
"2791",3,"Lauderdale-Colbert","LC",1747,-87.9596620388,34.6568480475
"2792",3,"Lauderdale-Colbert","LC",1748,-87.9567030604,34.6566440113
"2793",3,"Lauderdale-Colbert","LC",1749,-87.9537440976,34.6564399002
"2794",3,"Lauderdale-Colbert","LC",175,-88.1700841218,34.9908429013
"2795",3,"Lauderdale-Colbert","LC",1750,-87.9507851504,34.6562357141
"2796",3,"Lauderdale-Colbert","LC",1751,-87.9478262189,34.6560314531
"2797",3,"Lauderdale-Colbert","LC",1752,-88.0486868267,34.6605286881
"2798",3,"Lauderdale-Colbert","LC",1753,-88.0457274734,34.6603269062
"2799",3,"Lauderdale-Colbert","LC",1754,-88.0427681356,34.6601250493
"2800",3,"Lauderdale-Colbert","LC",1755,-88.0398088132,34.6599231174
"2801",3,"Lauderdale-Colbert","LC",1756,-88.0220532042,34.6587099523
"2802",3,"Lauderdale-Colbert","LC",1757,-88.0190939902,34.6585074958
"2803",3,"Lauderdale-Colbert","LC",1758,-88.0161347918,34.6583049643
"2804",3,"Lauderdale-Colbert","LC",1759,-88.0131756089,34.6581023579
"2805",3,"Lauderdale-Colbert","LC",176,-88.1671117419,34.9906442614
"2806",3,"Lauderdale-Colbert","LC",1760,-88.0102164415,34.6578996766
"2807",3,"Lauderdale-Colbert","LC",1761,-88.0072572897,34.6576969203
"2808",3,"Lauderdale-Colbert","LC",1762,-88.0042981534,34.657494089
"2809",3,"Lauderdale-Colbert","LC",1763,-88.0013390326,34.6572911828
"2810",3,"Lauderdale-Colbert","LC",1764,-87.9983799274,34.6570882016
"2811",3,"Lauderdale-Colbert","LC",1765,-87.9954208377,34.6568851455
"2812",3,"Lauderdale-Colbert","LC",1766,-87.9924617636,34.6566820145
"2813",3,"Lauderdale-Colbert","LC",1767,-87.989502705,34.6564788085
"2814",3,"Lauderdale-Colbert","LC",1768,-87.9865436621,34.6562755276
"2815",3,"Lauderdale-Colbert","LC",1769,-87.9835846346,34.6560721717
"2816",3,"Lauderdale-Colbert","LC",177,-88.1552223763,34.9898489492
"2817",3,"Lauderdale-Colbert","LC",1770,-87.9806256228,34.6558687408
"2818",3,"Lauderdale-Colbert","LC",1771,-87.9776666266,34.6556652351
"2819",3,"Lauderdale-Colbert","LC",1772,-87.9747076459,34.6554616544
"2820",3,"Lauderdale-Colbert","LC",1773,-87.9717486809,34.6552579987
"2821",3,"Lauderdale-Colbert","LC",1774,-87.9687897314,34.6550542681
"2822",3,"Lauderdale-Colbert","LC",1775,-87.9658307976,34.6548504626
"2823",3,"Lauderdale-Colbert","LC",1776,-87.9628718794,34.6546465821
"2824",3,"Lauderdale-Colbert","LC",1777,-87.9599129768,34.6544426267
"2825",3,"Lauderdale-Colbert","LC",1778,-87.9569540898,34.6542385963
"2826",3,"Lauderdale-Colbert","LC",1779,-87.9539952185,34.654034491
"2827",3,"Lauderdale-Colbert","LC",178,-88.1522500733,34.989649933
"2828",3,"Lauderdale-Colbert","LC",1780,-87.9510363628,34.6538303108
"2829",3,"Lauderdale-Colbert","LC",1781,-87.9480775227,34.6536260556
"2830",3,"Lauderdale-Colbert","LC",1782,-87.9451186983,34.6534217255
"2831",3,"Lauderdale-Colbert","LC",1783,-88.0489350046,34.658123087
"2832",3,"Lauderdale-Colbert","LC",1784,-88.0459757428,34.6579213108
"2833",3,"Lauderdale-Colbert","LC",1785,-88.0223022055,34.656304403
"2834",3,"Lauderdale-Colbert","LC",1786,-88.0193430831,34.6561019523
"2835",3,"Lauderdale-Colbert","LC",1787,-88.0163839761,34.6558994266
"2836",3,"Lauderdale-Colbert","LC",1788,-88.0134248847,34.655696826
"2837",3,"Lauderdale-Colbert","LC",1789,-88.0104658088,34.6554941504
"2838",3,"Lauderdale-Colbert","LC",179,-88.128472204,34.988055094
"2839",3,"Lauderdale-Colbert","LC",1790,-88.0075067485,34.6552913999
"2840",3,"Lauderdale-Colbert","LC",1791,-88.0045477036,34.6550885744
"2841",3,"Lauderdale-Colbert","LC",1792,-88.0015886744,34.6548856739
"2842",3,"Lauderdale-Colbert","LC",1793,-87.9986296606,34.6546826986
"2843",3,"Lauderdale-Colbert","LC",1794,-87.9956706624,34.6544796483
"2844",3,"Lauderdale-Colbert","LC",1795,-87.9927116798,34.654276523
"2845",3,"Lauderdale-Colbert","LC",1796,-87.9897527127,34.6540733228
"2846",3,"Lauderdale-Colbert","LC",1797,-87.9867937612,34.6538700477
"2847",3,"Lauderdale-Colbert","LC",1798,-87.9838348253,34.6536666976
"2848",3,"Lauderdale-Colbert","LC",1799,-87.9808759049,34.6534632725
"2849",3,"Lauderdale-Colbert","LC",180,-88.1195557576,34.9874557877
"2850",3,"Lauderdale-Colbert","LC",1800,-87.9779170001,34.6532597726
"2851",3,"Lauderdale-Colbert","LC",1801,-87.974958111,34.6530561977
"2852",3,"Lauderdale-Colbert","LC",1802,-87.9719992374,34.6528525478
"2853",3,"Lauderdale-Colbert","LC",1803,-87.9690403794,34.652648823
"2854",3,"Lauderdale-Colbert","LC",1804,-87.966081537,34.6524450233
"2855",3,"Lauderdale-Colbert","LC",1805,-87.9631227103,34.6522411486
"2856",3,"Lauderdale-Colbert","LC",1806,-87.9601638991,34.652037199
"2857",3,"Lauderdale-Colbert","LC",1807,-87.9572051036,34.6518331745
"2858",3,"Lauderdale-Colbert","LC",1808,-87.9542463237,34.651629075
"2859",3,"Lauderdale-Colbert","LC",1809,-87.9512875595,34.6514249006
"2860",3,"Lauderdale-Colbert","LC",181,-88.1165836396,34.9872558684
"2861",3,"Lauderdale-Colbert","LC",1810,-87.9483288109,34.6512206512
"2862",3,"Lauderdale-Colbert","LC",1811,-87.9453700779,34.6510163269
"2863",3,"Lauderdale-Colbert","LC",1812,-88.049183167,34.655717479
"2864",3,"Lauderdale-Colbert","LC",1813,-88.0462239967,34.6555157086
"2865",3,"Lauderdale-Colbert","LC",1814,-88.0225511914,34.6538988469
"2866",3,"Lauderdale-Colbert","LC",1815,-88.0195921604,34.6536964019
"2867",3,"Lauderdale-Colbert","LC",1816,-88.016633145,34.653493882
"2868",3,"Lauderdale-Colbert","LC",1817,-88.013674145,34.6532912871
"2869",3,"Lauderdale-Colbert","LC",1818,-88.0107151606,34.6530886173
"2870",3,"Lauderdale-Colbert","LC",1819,-88.0077561917,34.6528858726
"2871",3,"Lauderdale-Colbert","LC",182,-88.1136115372,34.9870558739
"2872",3,"Lauderdale-Colbert","LC",1820,-88.0047972384,34.6526830529
"2873",3,"Lauderdale-Colbert","LC",1821,-88.0018383006,34.6524801582
"2874",3,"Lauderdale-Colbert","LC",1822,-87.9988793783,34.6522771886
"2875",3,"Lauderdale-Colbert","LC",1823,-87.9959204716,34.6520741441
"2876",3,"Lauderdale-Colbert","LC",1824,-87.9929615804,34.6518710246
"2877",3,"Lauderdale-Colbert","LC",1825,-87.9900027048,34.6516678302
"2878",3,"Lauderdale-Colbert","LC",1826,-87.9870438448,34.6514645609
"2879",3,"Lauderdale-Colbert","LC",1827,-87.9840850003,34.6512612166
"2880",3,"Lauderdale-Colbert","LC",1828,-87.9811261714,34.6510577973
"2881",3,"Lauderdale-Colbert","LC",1829,-87.9781673581,34.6508543032
"2882",3,"Lauderdale-Colbert","LC",183,-88.1703295689,34.9884378811
"2883",3,"Lauderdale-Colbert","LC",1830,-87.9752085604,34.6506507341
"2884",3,"Lauderdale-Colbert","LC",1831,-87.9722497783,34.65044709
"2885",3,"Lauderdale-Colbert","LC",1832,-87.9692910118,34.650243371
"2886",3,"Lauderdale-Colbert","LC",1833,-87.9663322609,34.6500395771
"2887",3,"Lauderdale-Colbert","LC",1834,-87.9633735256,34.6498357082
"2888",3,"Lauderdale-Colbert","LC",1835,-87.9604148059,34.6496317644
"2889",3,"Lauderdale-Colbert","LC",1836,-87.9574561018,34.6494277457
"2890",3,"Lauderdale-Colbert","LC",1837,-87.9544974134,34.6492236521
"2891",3,"Lauderdale-Colbert","LC",1838,-87.9515387406,34.6490194835
"2892",3,"Lauderdale-Colbert","LC",1839,-87.9485800834,34.6488152399
"2893",3,"Lauderdale-Colbert","LC",184,-88.1673572814,34.9882392469
"2894",3,"Lauderdale-Colbert","LC",1840,-87.9456214419,34.6486109215
"2895",3,"Lauderdale-Colbert","LC",1841,-88.049431314,34.6533118642
"2896",3,"Lauderdale-Colbert","LC",1842,-88.0464722352,34.6531100995
"2897",3,"Lauderdale-Colbert","LC",1843,-88.0228001617,34.6514932839
"2898",3,"Lauderdale-Colbert","LC",1844,-88.0198412222,34.6512908446
"2899",3,"Lauderdale-Colbert","LC",1845,-88.0168822983,34.6510883305
"2900",3,"Lauderdale-Colbert","LC",1846,-88.0139233898,34.6508857414
"2901",3,"Lauderdale-Colbert","LC",1847,-88.0109644969,34.6506830774
"2902",3,"Lauderdale-Colbert","LC",1848,-88.0080056195,34.6504803384
"2903",3,"Lauderdale-Colbert","LC",1849,-88.0050467576,34.6502775245
"2904",3,"Lauderdale-Colbert","LC",185,-88.155468285,34.9874439576
"2905",3,"Lauderdale-Colbert","LC",1850,-88.0020879112,34.6500746356
"2906",3,"Lauderdale-Colbert","LC",1851,-87.9991290804,34.6498716718
"2907",3,"Lauderdale-Colbert","LC",1852,-87.9961702652,34.6496686331
"2908",3,"Lauderdale-Colbert","LC",1853,-87.9932114655,34.6494655194
"2909",3,"Lauderdale-Colbert","LC",1854,-87.9902526813,34.6492623307
"2910",3,"Lauderdale-Colbert","LC",1855,-87.9872939128,34.6490590672
"2911",3,"Lauderdale-Colbert","LC",1856,-87.9843351598,34.6488557287
"2912",3,"Lauderdale-Colbert","LC",1857,-87.9813764223,34.6486523152
"2913",3,"Lauderdale-Colbert","LC",1858,-87.9784177005,34.6484488269
"2914",3,"Lauderdale-Colbert","LC",1859,-87.9754589942,34.6482452636
"2915",3,"Lauderdale-Colbert","LC",186,-88.1524960744,34.9872449471
"2916",3,"Lauderdale-Colbert","LC",1860,-87.9725003036,34.6480416253
"2917",3,"Lauderdale-Colbert","LC",1861,-87.9695416285,34.6478379121
"2918",3,"Lauderdale-Colbert","LC",1862,-87.9665829691,34.647634124
"2919",3,"Lauderdale-Colbert","LC",1863,-87.9636243252,34.647430261
"2920",3,"Lauderdale-Colbert","LC",1864,-87.960665697,34.647226323
"2921",3,"Lauderdale-Colbert","LC",1865,-87.9577070844,34.6470223101
"2922",3,"Lauderdale-Colbert","LC",1866,-87.9547484874,34.6468182222
"2923",3,"Lauderdale-Colbert","LC",1867,-87.951789906,34.6466140594
"2924",3,"Lauderdale-Colbert","LC",1868,-87.9488313403,34.6464098217
"2925",3,"Lauderdale-Colbert","LC",1869,-87.9458727902,34.6462055091
"2926",3,"Lauderdale-Colbert","LC",187,-88.1198027741,34.9850508651
"2927",3,"Lauderdale-Colbert","LC",1870,-87.9429142558,34.6460011215
"2928",3,"Lauderdale-Colbert","LC",1871,-87.939955737,34.645796659
"2929",3,"Lauderdale-Colbert","LC",1872,-87.9369972339,34.6455921215
"2930",3,"Lauderdale-Colbert","LC",1873,-88.0230491165,34.6490877139
"2931",3,"Lauderdale-Colbert","LC",1874,-88.0200902685,34.6488852805
"2932",3,"Lauderdale-Colbert","LC",1875,-88.017131436,34.6486827721
"2933",3,"Lauderdale-Colbert","LC",1876,-88.0141726191,34.6484801888
"2934",3,"Lauderdale-Colbert","LC",1877,-88.0112138176,34.6482775305
"2935",3,"Lauderdale-Colbert","LC",1878,-88.0082550316,34.6480747973
"2936",3,"Lauderdale-Colbert","LC",1879,-88.0052962612,34.6478719892
"2937",3,"Lauderdale-Colbert","LC",188,-88.1168307485,34.9848509516
"2938",3,"Lauderdale-Colbert","LC",1880,-88.0023375064,34.6476691061
"2939",3,"Lauderdale-Colbert","LC",1881,-87.999378767,34.6474661481
"2940",3,"Lauderdale-Colbert","LC",1882,-87.9964200432,34.6472631151
"2941",3,"Lauderdale-Colbert","LC",1883,-87.993461335,34.6470600072
"2942",3,"Lauderdale-Colbert","LC",1884,-87.9905026423,34.6468568244
"2943",3,"Lauderdale-Colbert","LC",1885,-87.9875439652,34.6466535666
"2944",3,"Lauderdale-Colbert","LC",1886,-87.9845853037,34.6464502339
"2945",3,"Lauderdale-Colbert","LC",1887,-87.9816266577,34.6462468263
"2946",3,"Lauderdale-Colbert","LC",1888,-87.9786680273,34.6460433437
"2947",3,"Lauderdale-Colbert","LC",1889,-87.9757094125,34.6458397862
"2948",3,"Lauderdale-Colbert","LC",189,-88.1138587383,34.9846509628
"2949",3,"Lauderdale-Colbert","LC",1890,-87.9727508133,34.6456361537
"2950",3,"Lauderdale-Colbert","LC",1891,-87.9697922297,34.6454324463
"2951",3,"Lauderdale-Colbert","LC",1892,-87.9668336617,34.645228664
"2952",3,"Lauderdale-Colbert","LC",1893,-87.9638751092,34.6450248068
"2953",3,"Lauderdale-Colbert","LC",1894,-87.9609165725,34.6448208746
"2954",3,"Lauderdale-Colbert","LC",1895,-87.9579580513,34.6446168675
"2955",3,"Lauderdale-Colbert","LC",1896,-87.9549995457,34.6444127855
"2956",3,"Lauderdale-Colbert","LC",1897,-87.9520410558,34.6442086285
"2957",3,"Lauderdale-Colbert","LC",1898,-87.9490825816,34.6440043966
"2958",3,"Lauderdale-Colbert","LC",1899,-87.9461241229,34.6438000898
"2959",3,"Lauderdale-Colbert","LC",190,-88.1705750006,34.9860328544
"2960",3,"Lauderdale-Colbert","LC",1900,-87.9431656799,34.643595708
"2961",3,"Lauderdale-Colbert","LC",1901,-87.9402072526,34.6433912513
"2962",3,"Lauderdale-Colbert","LC",1902,-87.9372488409,34.6431867197
"2963",3,"Lauderdale-Colbert","LC",1903,-88.0232980559,34.6466821371
"2964",3,"Lauderdale-Colbert","LC",1904,-88.0203392993,34.6464797094
"2965",3,"Lauderdale-Colbert","LC",1905,-88.0173805583,34.6462772068
"2966",3,"Lauderdale-Colbert","LC",1906,-88.0144218328,34.6460746293
"2967",3,"Lauderdale-Colbert","LC",1907,-88.0114631228,34.6458719768
"2968",3,"Lauderdale-Colbert","LC",1908,-88.0085044283,34.6456692493
"2969",3,"Lauderdale-Colbert","LC",1909,-88.0055457494,34.645466447
"2970",3,"Lauderdale-Colbert","LC",191,-88.1676028054,34.985834226
"2971",3,"Lauderdale-Colbert","LC",1910,-88.0025870859,34.6452635697
"2972",3,"Lauderdale-Colbert","LC",1911,-87.9996284381,34.6450606174
"2973",3,"Lauderdale-Colbert","LC",1912,-87.9966698057,34.6448575903
"2974",3,"Lauderdale-Colbert","LC",1913,-87.9937111889,34.6446544881
"2975",3,"Lauderdale-Colbert","LC",1914,-87.9907525877,34.6444513111
"2976",3,"Lauderdale-Colbert","LC",1915,-87.9877940021,34.6442480591
"2977",3,"Lauderdale-Colbert","LC",1916,-87.984835432,34.6440447322
"2978",3,"Lauderdale-Colbert","LC",1917,-87.9818768774,34.6438413304
"2979",3,"Lauderdale-Colbert","LC",1918,-87.9789183385,34.6436378536
"2980",3,"Lauderdale-Colbert","LC",1919,-87.9759598151,34.6434343019
"2981",3,"Lauderdale-Colbert","LC",192,-88.1646306256,34.9856355223
"2982",3,"Lauderdale-Colbert","LC",1920,-87.9730013074,34.6432306752
"2983",3,"Lauderdale-Colbert","LC",1921,-87.9700428152,34.6430269736
"2984",3,"Lauderdale-Colbert","LC",1922,-87.9670843386,34.6428231971
"2985",3,"Lauderdale-Colbert","LC",1923,-87.9641258777,34.6426193457
"2986",3,"Lauderdale-Colbert","LC",1924,-87.9611674323,34.6424154193
"2987",3,"Lauderdale-Colbert","LC",1925,-87.9582090026,34.642211418
"2988",3,"Lauderdale-Colbert","LC",1926,-87.9552505885,34.6420073418
"2989",3,"Lauderdale-Colbert","LC",1927,-87.95229219,34.6418031906
"2990",3,"Lauderdale-Colbert","LC",1928,-87.9493338072,34.6415989646
"2991",3,"Lauderdale-Colbert","LC",1929,-87.94637544,34.6413946636
"2992",3,"Lauderdale-Colbert","LC",193,-88.1378816993,34.9838438024
"2993",3,"Lauderdale-Colbert","LC",1930,-87.9434170884,34.6411902876
"2994",3,"Lauderdale-Colbert","LC",1931,-87.9404587525,34.6409858368
"2995",3,"Lauderdale-Colbert","LC",1932,-87.9375004323,34.640781311
"2996",3,"Lauderdale-Colbert","LC",1933,-88.0235469797,34.6442765534
"2997",3,"Lauderdale-Colbert","LC",1934,-88.0205883146,34.6440741315
"2998",3,"Lauderdale-Colbert","LC",1935,-88.0176296651,34.6438716346
"2999",3,"Lauderdale-Colbert","LC",1936,-88.014671031,34.6436690629
"3000",3,"Lauderdale-Colbert","LC",1937,-88.0117124125,34.6434664161
"3001",3,"Lauderdale-Colbert","LC",1938,-88.0087538094,34.6432636945
"3002",3,"Lauderdale-Colbert","LC",1939,-88.0057952219,34.6430608979
"3003",3,"Lauderdale-Colbert","LC",194,-88.1349096734,34.9836443462
"3004",3,"Lauderdale-Colbert","LC",1940,-88.00283665,34.6428580264
